# Rayleigh ZZ
# 75710 station pairs
# Periods:                         2.5   20.0
# lat1    lon1   lat2    lon2    ttime  ttime std
47.4797 13.1260 43.0500  9.8424    nan 167.35 0.1
45.6135 16.7544 46.4530 10.5789    nan 142.48 0.1
47.0733 16.0792 47.2384 13.5776    nan  56.43 0.1
48.3301  8.3296 47.0984  8.9252    nan  40.49 0.1
47.6997 16.2963 45.0167 12.0335    nan 129.37 0.1
44.8939  9.9098 47.8333 10.6235    nan 101.84 0.1
45.6198 12.6210 43.1210 10.5732    nan  97.56 0.1
47.6997 16.2963 46.2281 13.7368    nan  75.54 0.1
46.1733 13.6450 46.6408 17.3149    nan  82.45 0.1
44.8658 11.0031 47.1547 18.8341    nan 186.88 0.1
43.2630 12.5246 43.0500  9.8424    nan  62.13 0.1
45.3617 11.6739 45.7381 14.4221    nan  61.94 0.1
46.2340 13.2438 46.9522 11.7831    nan  40.90 0.1
46.0147 10.3246 47.2418 13.8039    nan  88.97 0.1
46.7474 12.5123 46.8159 14.0074  38.36  33.40 0.1
45.5043 15.2518 47.1020 14.1927    nan  56.95 0.1
48.8697 13.1943 48.5019 11.4534    nan  37.51 0.1
47.4162 17.3317 46.4610 15.5018    nan  49.78 0.1
47.8277 13.5612 44.6608 11.4363    nan 115.59 0.1
46.4352  8.1105 46.5951  8.7483  17.58    nan 0.1
47.0492  9.3808 48.3719 16.2054    nan 155.48 0.1
44.3242  8.3459 47.6775 16.0904    nan 211.99 0.1
44.7637 10.3131 47.2834 16.7056    nan 164.88 0.1
45.7381 14.4221 47.8102  9.5221    nan 120.18 0.1
46.9484 15.2994 45.2926 13.8167    nan  63.34 0.1
45.6830 10.8187 46.0366 11.5235  25.08    nan 0.1
44.8873 10.8987 46.1016 14.7014    nan  93.90 0.1
43.5502 13.6020 48.2131 14.1367    nan 152.01 0.1
47.0211 10.7291 46.2281 13.7368    nan  73.29 0.1
47.6913 13.6383 47.4457 15.0856    nan  32.56 0.1
45.5278 14.3807 46.7436 13.0855    nan  47.38 0.1
43.7967 11.7893 48.9743  8.6837    nan 171.24 0.1
46.4258 12.7419 47.0211 10.7291    nan  49.70 0.1
46.5782  8.3189 45.8672 15.6275    nan 168.51 0.1
45.7697  9.7160 47.7589 17.0530    nan 178.88 0.1
46.2340 13.2438 47.1607 13.2160    nan  30.80 0.1
47.7405 12.8671 46.7714 12.0908    nan  36.42 0.1
46.4136 10.0231 46.4722  9.3473  18.06    nan 0.1
46.4870 10.2745 47.2276 13.0586    nan  67.72 0.1
47.0217 12.6894 46.9663 14.1528    nan  33.08 0.1
46.2340 13.2438 46.6478 10.9911    nan  52.74 0.1
45.9922 12.1051 47.7437 15.0776    nan  89.16 0.1
47.6040 15.5860 45.7552 11.0242    nan 121.74 0.1
46.5491 13.1481 45.4356 17.8482    nan 110.28 0.1
47.7589 17.0530 47.1029 13.9958    nan  71.90 0.1
47.3484  9.3490 46.8028 11.1037    nan  44.14 0.1
47.4070 10.2934 44.5825 12.0057    nan  98.57 0.1
47.5275  8.1119 46.6408 17.3149    nan 206.73 0.1
47.7589 17.0530 46.6395 13.2718    nan  92.46 0.1
46.2829 12.0472 45.1026 17.5139    nan 128.44 0.1
48.5379 12.9455 48.7289 10.2971    nan  53.49 0.1
45.6830 10.8187 47.0139 13.1864    nan  68.99 0.1
46.0612 14.9977 46.8078 12.7564    nan  56.50 0.1
45.1026 17.5139 46.8028 11.1037    nan 171.89 0.1
44.1678 11.1229 45.5090 16.0507    nan 126.59 0.1
47.7617 12.8645 46.0892 11.1648    nan  67.80 0.1
43.3756 13.1954 43.1210 10.5732    nan  63.38 0.1
44.1678 11.1229 43.4764 10.5787  29.85    nan 0.1
47.5275  8.1119 45.6335 11.9713    nan 107.94 0.1
48.3629 16.5942 48.5230 10.9333    nan 117.32 0.1
44.6071  9.2926 46.6117 10.6308    nan  77.63 0.1
47.8952  8.8468 46.5491 13.1481    nan 106.28 0.1
47.8294 17.6559 46.6395 13.2718    nan 105.62 0.1
46.4952 11.3185 48.8045 18.4645    nan 175.95 0.1
47.4376  8.0136 48.3014 14.6496    nan 142.39 0.1
45.4056  9.9307 47.8333 10.6235    nan  83.52 0.1
46.0549 10.5140 46.5092 14.5489    nan  92.54 0.1
46.8257  9.1117 46.9091 13.0787    nan  91.08 0.1
46.4075 13.3540 46.2987 10.5510    nan  63.42 0.1
47.1968 12.7209 44.4818 16.5313    nan 126.74 0.1
46.4783 11.7668 46.4870 10.2745    nan  33.66 0.1
48.5379 12.9455 46.6246 11.8805    nan  67.75 0.1
44.4712  8.9512 46.2340 13.2438    nan 116.19 0.1
45.5464 14.0143 46.6384 12.0420    nan  56.27 0.1
46.2829 12.0472 45.3443 12.3182    nan  29.92 0.1
47.6807 16.5567 48.7404 16.0203    nan  35.53 0.1
46.9463 18.4820 46.0082  8.4818    nan 226.02 0.1
46.4722  9.3473 46.5879 10.1683  22.58    nan 0.1
47.2867  9.8803 46.2255 11.6950    nan  53.79 0.1
45.3082 11.1724 46.5762 13.3901    nan  64.27 0.1
45.8294 15.9942 46.3778 11.9822    nan  92.79 0.1
46.2150 18.6436 43.5236 11.2458    nan 193.48 0.1
46.5480 13.5137 48.0194 10.1998    nan  88.77 0.1
44.5279 15.7644 46.9886 12.5100    nan 109.33 0.1
46.5491 13.1481 46.2465 11.4137    nan  40.04 0.1
45.5311 14.8101 48.6044 17.6747    nan 117.20 0.1
46.0612 14.9977 47.2384 13.5776    nan  49.63 0.1
44.7504 14.7821 46.4530 10.5789    nan 110.33 0.1
44.5413  8.5455 44.1122  8.0662  22.20    nan 0.1
46.0090 12.4379 46.9207 13.8765    nan  44.66 0.1
45.3135 10.6628 46.6904 12.9081    nan  67.50 0.1
47.2834 16.7056 48.6044 17.6747    nan  47.37 0.1
46.0883 18.0999 43.6108 12.5806    nan 152.03 0.1
47.1381 13.7348 46.7260 10.6853    nan  71.37 0.1
47.6807 16.5567 43.6486 12.2386    nan 166.27 0.1
46.2445 13.5094 45.3660  8.8338    nan 110.09 0.1
47.6807 16.5567 45.5311 14.8101    nan  79.39 0.1
47.6837 11.0034 46.7381 11.9090    nan  36.63 0.1
45.4803  9.2321 46.9520 17.1486    nan 183.60 0.1
47.2505 15.5232 46.6903 12.7642    nan  65.61 0.1
46.0549 10.5140 47.3535 13.6628    nan  80.98 0.1
45.2926 13.8167 45.6225  8.3610    nan 124.74 0.1
43.1776 16.4488 47.4457 15.0856    nan 143.77 0.1
47.1605 12.6420 45.0167 12.0335    nan  71.96 0.1
47.3448 11.1037 46.5036 11.9869    nan  33.86 0.1
44.0498  9.8537 46.4142 13.0011    nan 106.86 0.1
48.3014 14.6496 47.7528 11.8492    nan  62.44 0.1
43.1776 16.4488 47.9282 15.8588    nan 155.61 0.1
46.9091 13.0787 46.4530 10.5789    nan  59.12 0.1
45.6135 16.7544 45.6378 11.2099    nan 124.58 0.1
46.9001 17.8877 43.7219 10.5250    nan 200.29 0.1
46.2083 11.9315 46.0147 10.3246    nan  36.45 0.1
47.3357 11.5763 46.4396 11.0181    nan  32.51 0.1
47.8495 14.2659 46.6671 11.6886    nan  69.33 0.1
44.1122  8.0662 46.0549 10.5140    nan  77.46 0.1
46.7474 12.5123 48.2131 14.1367    nan  60.74 0.1
47.6799 10.1071 46.3174 13.9999    nan  98.19 0.1
46.2281 13.7368 46.1927 12.4166    nan  29.21 0.1
47.0492  9.3808 46.2255 11.6950    nan  60.13 0.1
44.7637 10.3131 43.1210 10.5732    nan  55.17 0.1
46.0807 14.2613 47.4313 17.9238    nan  90.96 0.1
47.4086 15.9587 47.0703 10.2643    nan 128.88 0.1
45.8808 11.1884 46.2385 10.2253  28.96    nan 0.1
46.6246 11.8805 46.5762 13.3901    nan  34.52 0.1
46.4136 10.0231 46.6408 17.3149    nan 165.19 0.1
47.0378 11.7090 46.3875 12.1706  30.55    nan 0.1
48.1219 12.5972 46.3116 12.4448    nan  60.83 0.1
45.8193 13.1280 46.4530 10.5789    nan  61.34 0.1
46.3195 13.0984 47.8693 12.3915    nan  53.64 0.1
45.9922 12.1051 46.6902 10.5127  50.84  43.44 0.1
45.4803  9.2321 45.3148 15.8050    nan 150.08 0.1
43.9410 12.8402 46.6299 13.6416    nan  90.51 0.1
46.5254 12.7139 46.1117 10.1389    nan  60.37 0.1
47.6775 16.0904 47.0703 10.2643    nan 131.62 0.1
43.6108 12.5806 46.0322 13.8877    nan  85.21 0.1
47.8693 12.3915 46.7427 12.4359    nan  37.04 0.1
46.4136 10.0231 45.6335 11.9713    nan  51.50 0.1
45.8260 15.4569 47.3678 14.4726    nan  54.12 0.1
48.8666 11.3742 46.4245 17.7954    nan 158.84 0.1
46.2445 13.5094 47.0495 13.9052  32.22    nan 0.1
47.3789 12.3084 47.1501 13.9271  42.80  37.21 0.1
45.5043 15.2518 47.4457 15.0856    nan  63.99 0.1
48.8199 14.3095 45.9348 14.4434    nan  95.37 0.1
45.6335 11.9713 44.5359 10.5961    nan  49.62 0.1
46.4569 12.8814 44.5359 10.5961    nan  82.62 0.1
47.6807 16.5567 45.2380  8.2885    nan 206.15 0.1
46.6365 15.1139 48.0628  9.7104    nan 129.44 0.1
47.7122  8.2526 46.5480 13.5137    nan 124.05 0.1
46.4762 10.3722 46.7775 12.5890    nan  51.11 0.1
45.0361 14.1549 43.3292 11.9663    nan  78.24 0.1
46.3934 11.4056 46.8647 13.1946    nan  42.75 0.1
47.7372 12.7957 48.8045 18.4645    nan 126.67 0.1
47.4070 10.2934 46.9182 12.3110  54.79  48.41 0.1
48.3301  8.3296 46.1016 14.7014    nan 158.50 0.1
43.0627 13.3352 47.5522 11.4363    nan 157.10 0.1
46.7568  8.1512 46.9520 17.1486    nan 206.21 0.1
43.9377 12.4451 48.1651 10.7334    nan 145.77 0.1
45.0125 16.9069 48.7156 17.1041    nan 119.64 0.1
46.0883 18.0999 46.2445 13.5094    nan 100.55 0.1
47.1501 13.9271 46.1927 12.4166    nan  46.88 0.1
44.3505 10.5881 47.3631 18.2606    nan 200.84 0.1
47.2944  9.4918 48.6044 17.6747    nan 181.45 0.1
47.8057 12.8188 46.8381 13.6711    nan  36.15 0.1
46.0090 12.4379 46.1495 15.4695    nan  66.73 0.1
47.7617 12.8645 44.6608 11.4363    nan 106.67 0.1
45.5043 15.2518 47.1381 13.7348    nan  62.61 0.1
43.7219 10.5250 48.0194 10.1998    nan 145.91 0.1
47.4797 13.1260 47.1381 13.7348  20.29    nan 0.1
46.3174 13.9999 46.5068 10.9028    nan  70.13 0.1
48.1230 13.3063 46.6408 17.3149    nan 101.13 0.1
46.4569 12.8814 47.6040 15.5860    nan  72.78 0.1
44.1660 10.1530 48.0979 12.0838    nan 138.48 0.1
46.0549 10.5140 46.3176 11.0921  19.80    nan 0.1
47.6040 15.5860 47.1968 12.7209    nan  66.73 0.1
47.9797 11.7188 45.8672 15.6275    nan 112.07 0.1
45.5043 15.2518 48.4272 13.4975    nan 103.21 0.1
48.8591 17.6707 46.4703 16.7755    nan  79.27 0.1
47.7645  8.4924 47.9480 14.7589    nan 134.21 0.1
44.1678 11.1229 46.1808  9.1126    nan  88.13 0.1
46.4569 12.8814 46.2077 11.2324    nan  37.59 0.1
45.5311 14.8101 46.9811 13.6892    nan  53.44 0.1
44.8873 10.8987 46.4630 11.3778    nan  52.28 0.1
46.2829 12.0472 47.8277 13.5612    nan  63.76 0.1
47.2834 16.7056 46.9811 13.6892    nan  68.18 0.1
43.7219 10.5250 46.7474 12.5123    nan 111.41 0.1
46.3116 12.4448 48.7289 10.2971    nan  93.04 0.1
47.7589 17.0530 46.1012 10.7075    nan 153.84 0.1
46.7568  8.1512 45.3148 15.8050    nan 180.66 0.1
46.3738 10.2493 46.9886 12.5100    nan  55.15 0.1
43.2630 12.5246 48.4272 13.4975    nan 174.88 0.1
46.5480 13.5137 46.9763 11.6378    nan  44.82 0.1
44.5359 10.5961 47.2651 13.4917    nan 113.52 0.1
46.8257  9.1117 46.9001 17.8877    nan 199.07 0.1
45.5464 14.0143 46.2255 11.6950    nan  54.94 0.1
48.9894  8.4921 45.3660  8.8338    nan 115.42 0.1
45.9348 14.4434 45.9209 11.0236    nan  75.85 0.1
47.8294 17.6559 46.1012 10.7075    nan 166.96 0.1
43.6189 11.9517 48.5300 12.9776    nan 167.12 0.1
47.2944  9.4918 48.7287 16.5904    nan 156.01 0.1
46.0090 12.4379 45.8065 11.2600  35.03    nan 0.1
46.2601 12.7104 45.3660  8.8338    nan  92.69 0.1
46.7566 15.8254 45.9609 11.3202    nan 104.75 0.1
46.3174 13.9999 48.8640 14.2845    nan  84.60 0.1
46.2601 12.7104 46.9281 11.4118    nan  37.12 0.1
45.3082 11.1724 45.7090 13.7640    nan  58.40 0.1
46.2150 18.6436 44.1594 10.3864    nan 202.58 0.1
47.8495 14.2659 48.1651 10.7334    nan  77.13 0.1
43.0049 12.9046 47.0784 13.3447    nan 136.90 0.1
47.0378 11.7090 45.3148 15.8050    nan 109.48 0.1
48.3730 17.2770 48.3067 11.9233    nan 115.20 0.1
46.9747 13.5114 46.7260 10.6853    nan  64.97 0.1
45.9595 10.9436 47.1547 18.8341    nan 178.37 0.1
46.5272 12.1748 47.2651 13.4917    nan  39.25 0.1
46.9001 17.8877 46.9945 11.9796    nan 132.96 0.1
47.1712 17.5348 46.4342 15.0246    nan  59.87 0.1
47.0211 10.7291 45.3135 10.6628    nan  56.76 0.1
48.7404 16.0203 48.8045 18.4645    nan  53.63 0.1
45.8808 11.1884 47.3954 13.8367    nan  78.24 0.1
47.4419  9.4559 46.5763 11.1635    nan  48.54 0.1
47.6799 10.1071 46.7415 10.8256    nan  34.65 0.1
48.8199 14.3095 46.0807 14.2613    nan  90.36 0.1
46.4548  8.6629 48.8443 13.7006    nan 134.78 0.1
44.6071  9.2926 48.2333 18.9990    nan 251.32 0.1
47.0948 13.9499 44.9592 12.4323    nan  78.24 0.1
46.6780 15.0327 46.0366 11.5235    nan  82.15 0.1
46.1495 12.6154 46.4342 15.0246    nan  54.59 0.1
47.4148  8.9077 43.2732 10.6579    nan 144.60 0.1
45.7636 10.1171 46.6408 17.3149    nan 161.76 0.1
44.0543 11.3585 47.7589 17.0530    nan 178.93 0.1
48.0757  9.7032 44.1703 12.2445    nan 143.02 0.1
46.1733 13.6450 48.5086 12.4767    nan  80.45 0.1
46.4342 15.0246 47.1381 13.7348    nan  36.64 0.1
46.0438 14.5278 46.4779 10.0989    nan 101.29 0.1
46.5068 10.9028 44.6608 11.4363    nan  60.42 0.1
46.4142 13.0011 46.4530 10.5789    nan  55.03 0.1
48.3687 15.6522 48.6348 14.7326  24.14    nan 0.1
48.8891 11.5845 46.0473  9.7610    nan 101.49 0.1
47.2309  8.0125 46.0835 10.9587    nan  78.52 0.1
46.9643 12.9752 46.1425 12.8085  33.97    nan 0.1
47.2944  9.4918 46.9811 13.6892    nan  96.25 0.1
46.5491 13.1481 46.4610 15.5018    nan  51.97 0.1
44.3128 11.4248 48.2443 17.7898    nan 192.60 0.1
47.4871 10.7623 46.4428 13.5650    nan  72.64 0.1
44.8873 10.8987 47.6997 16.2963    nan 152.90 0.1
46.3631 12.4697 46.6247 10.8301    nan  38.23 0.1
43.4363 12.7822 43.1148 10.9026    nan  47.45 0.1
46.0438 14.5278 47.2306 14.2970  48.37  39.32 0.1
46.6780 15.0327 47.0139 13.1864    nan  42.60 0.1
46.0835 10.9587 46.9643 12.9752    nan  53.86 0.1
47.1968 12.7209 44.6608 11.4363    nan  88.14 0.1
48.9951 11.5200 45.0840 14.9106    nan 147.99 0.1
47.3448 11.1037 46.0147 10.3246    nan  48.34 0.1
45.3251 14.4828 47.8294 17.6559    nan 106.64 0.1
46.0549 10.5140 46.5068 10.9028  20.43    nan 0.1
44.8939  9.9098 46.9643 12.9752    nan  99.19 0.1
48.9951 11.5200 47.8102  9.5221    nan  54.24 0.1
44.0775 11.7073 47.0984  8.9252    nan 124.02 0.1
46.9520 17.1486 46.0892 11.1648    nan 136.77 0.1
44.6608 11.4363 46.0603 11.7500    nan  45.79 0.1
44.8873 10.8987 45.6225  8.3610    nan  66.83 0.1
46.8066 12.2636 47.3954 13.8367    nan  39.86 0.1
45.9348 14.4434 45.6198 12.6210    nan  41.46 0.1
44.0260 10.4821 46.2829 12.0472    nan  85.36 0.1
44.9059 13.7505 47.0893 13.5499    nan  71.66 0.1
46.2538 13.2755 48.1651 10.7334    nan  84.73 0.1
46.4703 16.7755 48.0979 12.0838    nan 116.84 0.1
48.0000 11.5171 44.7679  9.4478    nan 121.00 0.1
46.0438 14.5278 47.1863 13.4193    nan  43.42 0.1
48.1219 12.5972 48.7156 17.1041    nan  96.72 0.1
47.2780 13.3106 45.7552 11.0242    nan  72.47 0.1
46.1495 15.4695 45.9043 11.7112    nan  83.72 0.1
43.4731 11.2902 48.0757  9.7032    nan 160.38 0.1
47.0784 13.3447 46.3264 10.7838    nan  63.30 0.1
43.9377 12.4451 48.8697 13.1943    nan 165.78 0.1
45.0361 14.1549 47.4313 17.9238    nan 111.29 0.1
47.3631 18.2606 46.1733 13.6450    nan 108.96 0.1
47.4642 11.9189 47.2276 13.0586    nan  27.23 0.1
46.6203 10.2636 46.7444 18.9654    nan 195.03 0.1
48.9951 11.5200 48.2443 17.7898    nan 131.70 0.1
45.8808 11.1884 45.9201 10.4529  19.96    nan 0.1
46.6780 15.0327 48.2131 14.1367    nan  53.68 0.1
47.3692  8.5809 46.4245 17.7954    nan 208.08 0.1
43.9142 10.4915 47.7589 17.0530    nan 197.20 0.1
47.8952  8.8468 44.1660 10.1530    nan 128.66 0.1
47.7405 12.8671 46.9763 11.6378    nan  37.66 0.1
46.9001 17.8877 46.2538 13.2755    nan 103.35 0.1
46.3195 13.0984 46.8199 11.2587    nan  44.99 0.1
43.9377 12.4451 46.2408 12.9877    nan  78.19 0.1
46.5951  8.7483 44.1594 10.3864    nan  92.04 0.1
44.9592 12.4323 46.6117 10.6308    nan  67.46 0.1
43.2550 12.9406 48.2333 18.9990    nan 211.41 0.1
47.7528  9.1231 46.2450 12.9240    nan  99.27 0.1
46.1012 10.7075 46.1547 12.1850    nan  33.17 0.1
44.8784 15.6231 46.8129 11.5480    nan 113.29 0.1
47.1607 13.2160 47.3678 14.4726    nan  28.70 0.1
45.7381 14.4221 48.7909 10.8171    nan 119.14 0.1
46.9643 12.9752 46.4779 10.0989    nan  68.19 0.1
48.8443 13.7006 46.8642 16.5276    nan  88.34 0.1
45.6830 10.8187 47.0217 12.6894    nan  61.15 0.1
46.8468  9.0083 48.3301  8.3296    nan  48.61 0.1
43.6108 12.5806 46.2941 14.4433    nan  97.73 0.1
45.9922 12.1051 47.1501 13.9271    nan  56.51 0.1
48.3687 15.6522 45.9164 17.8160    nan  90.97 0.1
43.0049 12.9046 46.9091 13.0787    nan 131.54 0.1
45.9218  9.0417 46.3174 13.9999    nan 112.00 0.1
46.9643 12.9752 47.2306 14.2970    nan  30.69 0.1
46.7474 12.5123 47.0217 12.6894  11.57    nan 0.1
46.0322 13.8877 47.6386 18.3824    nan 110.91 0.1
47.8495 14.2659 48.8697 13.1943    nan  39.02 0.1
47.9108 11.2213 46.7568  8.1512    nan  76.11 0.1
43.7219 10.5250 46.1495 12.6154    nan  94.74 0.1
47.4148  8.9077 46.0482 11.6497    nan  78.84 0.1
43.5502 13.6020 45.3148 15.8050    nan  77.43 0.1
48.3719 16.2054 48.3067 11.9233    nan  89.83 0.1
46.8257  9.1117 46.5762 13.3901    nan  99.89 0.1
46.2340 13.2438 45.5090 16.0507    nan  67.30 0.1
48.1639 11.2768 43.5357 12.5350    nan 159.24 0.1
43.3756 13.1954 46.1597 17.2897    nan 131.20 0.1
48.1182  8.5502 48.2333 18.9990    nan 218.66 0.1
46.2340 13.2438 43.4764 10.5787    nan 112.09 0.1
47.4972 11.1131 46.1495 15.4695    nan 107.56 0.1
47.4162 17.3317 45.0125 16.9069    nan  76.82 0.1
47.3484  9.3490 46.8066 12.2636    nan  68.95 0.1
45.9348 14.4434 46.0473  9.7610    nan 104.79 0.1
45.6135 16.7544 45.9201 10.4529    nan 142.30 0.1
45.8991 10.2249 46.5445 13.2054    nan  70.57 0.1
47.9108 11.2213 46.7714 12.0908    nan  41.97 0.1
47.9108 11.2213 46.4481 16.2504    nan 121.60 0.1
47.7645  8.4924 46.0612 14.9977    nan 146.04 0.1
46.8832 12.6326 46.8199 11.2587    nan  30.50 0.1
47.4243 12.6770 45.6830 10.8187    nan  71.51 0.1
46.9643 12.9752 47.1863 13.4193  14.55    nan 0.1
45.1286 16.2664 44.5825 12.0057    nan 100.27 0.1
47.4642 11.9189 45.1026 17.5139    nan 145.72 0.1
45.1026 17.5139 46.8066 12.2636    nan 123.40 0.1
45.3443 12.3182 47.8333 10.6235    nan  88.43 0.1
46.2408 12.9877 46.5735 11.6467    nan  31.84 0.1
46.4762 10.3722 46.8774 11.4214  31.74    nan 0.1
45.6135 16.7544 45.3082 11.1724    nan 126.19 0.1
46.5272 12.1748 47.1020 14.1927    nan  49.25 0.1
47.6837 11.0034 46.0892 11.1648    nan  52.57 0.1
46.8257  9.1117 46.2071 10.4791    nan  38.43 0.1
46.3738 10.2493 46.6671 11.6886    nan  34.40 0.1
47.0784 13.3447 46.3195 13.0984    nan  25.39 0.1
47.3357 11.5763 45.6048 10.9697    nan  57.23 0.1
45.9090 15.9730 46.5584 12.9729    nan  70.76 0.1
46.6894 13.9606 46.9663 14.1528  11.86    nan 0.1
47.0492  9.3808 47.4871 10.7623    nan  33.52 0.1
47.7405 12.8671 46.1495 12.6154    nan  53.04 0.1
46.5092 14.5489 47.7437 15.0776  49.90  42.24 0.1
48.3014 14.6496 48.0628  9.7104    nan 104.18 0.1
45.6830 10.8187 46.9091 13.0787    nan  64.93 0.1
47.4871 10.7623 48.5019 11.4534    nan  35.77 0.1
46.4703 16.7755 46.7777 11.4078    nan 121.23 0.1
47.8333 10.6235 46.6904 12.9081    nan  63.97 0.1
46.3738 10.2493 46.7381 11.9090    nan  39.61 0.1
45.6183 10.5243 45.8260 15.4569    nan 108.93 0.1
46.4352  8.1105 43.3292 11.9663    nan 142.27 0.1
44.7488 17.1839 45.0840 14.9106    nan  53.77 0.1
46.7777 11.4078 45.8065 11.2600  38.01  31.68 0.1
43.3292 11.9663 48.7534  9.7219    nan 189.11 0.1
46.1495 15.4695 48.7404 16.0203    nan  84.13 0.1
44.7637 10.3131 46.1597 17.2897    nan 162.94 0.1
47.2867  9.8803 48.4530  8.9261    nan  42.22 0.1
46.0807 14.2613 46.8625 11.9466    nan  57.28 0.1
47.4419  9.4559 47.2418 13.8039    nan  97.37 0.1
46.2340 13.2438 46.3255 11.6048    nan  37.03 0.1
48.9951 11.5200 48.4780 12.4605  31.25    nan 0.1
47.4871 10.7623 45.6830 10.8187    nan  59.89 0.1
46.0090 12.4379 46.3631 12.4697  13.85    nan 0.1
45.6830 10.8187 45.3148 15.8050    nan 112.77 0.1
47.9108 11.2213 45.5043 15.2518    nan 120.88 0.1
47.0984  8.9252 44.8939  9.9098    nan  78.88 0.1
47.2867  9.8803 48.9894  8.4921    nan  61.03 0.1
47.6807 16.5567 46.8381 13.6711    nan  70.97 0.1
46.1495 15.4695 45.5311 14.8101  31.73    nan 0.1
48.0000 11.5171 46.3269 11.7865    nan  55.25 0.1
44.7679  9.4478 46.0082  8.4818    nan  49.01 0.1
44.0775 11.7073 46.1016 14.7014    nan  97.54 0.1
46.6203 10.2636 47.0784 13.3447    nan  72.98 0.1
48.1629 11.2751 46.0473  9.7610    nan  79.02 0.1
48.8666 11.3742 46.0108 15.6245    nan 122.69 0.1
47.8057 12.8188 47.2205 11.2087    nan  40.26 0.1
46.6780 15.0327 45.1074 10.4817    nan 115.24 0.1
47.7645  8.4924 43.4731 11.2902    nan 160.50 0.1
44.7488 17.1839 48.2443 17.7898    nan 111.83 0.1
46.2083 11.9315 47.3535 13.6628    nan  54.97 0.1
44.4913 10.0658 48.0757  9.7032    nan 121.71 0.1
46.7474 12.5123 45.3148 15.8050    nan  88.18 0.1
43.4731 11.2902 46.5068 10.9028    nan 103.24 0.1
43.4262  9.8920 46.4722  9.3473    nan 103.42 0.1
44.7488 17.1839 46.0603 11.7500    nan 129.81 0.1
48.1639 11.2768 43.2097 11.1562    nan 166.41 0.1
47.4086 15.9587 46.2888 12.2995    nan  91.94 0.1
46.5782  8.3189 43.0049 12.9046    nan 166.35 0.1
46.0108 15.6245 47.3535 13.6628    nan  62.58 0.1
46.2829 12.0472 46.2340 13.2438    nan  26.64 0.1
47.0492  9.3808 48.4530  8.9261    nan  45.43 0.1
46.4610 15.5018 47.6837 11.0034    nan 108.83 0.1
46.6365 15.1139 47.0984  8.9252    nan 141.84 0.1
47.9282 15.8588 47.5414 13.9308    nan  43.64 0.1
44.7504 14.7821 45.9201 10.4529    nan 103.19 0.1
46.2507 10.3953 46.9945 11.9796    nan  43.03 0.1
47.6775 16.0904 46.2888 12.2995    nan  98.74 0.1
44.8673  8.9136 48.4608 14.0707    nan 170.58 0.1
46.5036 11.9869 46.8625 11.9466  14.89    nan 0.1
47.0492  9.3808 48.9894  8.4921    nan  62.62 0.1
44.8784 15.6231 46.6762 12.2205    nan  98.29 0.1
46.8159 14.0074 47.2276 13.0586  29.35    nan 0.1
45.9218  9.0417 46.7415 10.8256    nan  49.01 0.1
44.4818 16.5313 48.4530  8.9261    nan 215.15 0.1
44.7504 14.7821 45.3082 11.1724    nan  80.77 0.1
45.4803  9.2321 48.0152 18.3525    nan 219.93 0.1
46.7566 15.8254 46.8243 11.7389    nan  92.60 0.1
46.9452 14.0319 46.6407 11.3551    nan  61.85 0.1
47.7589 17.0530 44.8939  9.9098    nan 187.63 0.1
46.9091 13.0787 45.9201 10.4529    nan  67.91 0.1
46.2340 13.2438 46.1808  9.1126    nan  94.05 0.1
44.4818 16.5313 48.9894  8.4921    nan 231.21 0.1
48.0000 11.5171 46.5254 12.7139    nan  56.56 0.1
43.4731 11.2902 48.8640 14.2845    nan 193.83 0.1
44.3242  8.3459 48.7909 10.8171    nan 155.74 0.1
47.0378 11.7090 46.5762 13.3901    nan  41.10 0.1
46.1495 15.4695 45.2380  8.2885    nan 164.12 0.1
45.4356 17.8482 46.8832 12.6326    nan 125.44 0.1
46.7444 18.9654 48.8045 18.4645    nan  66.22 0.1
48.3719 16.2054 45.8193 13.1280    nan 108.51 0.1
47.0139 13.1864 47.2054 14.1072  24.52    nan 0.1
46.6894 13.9606 46.6902 10.5127    nan  78.63 0.1
44.8873 10.8987 46.6384 12.0420    nan  63.14 0.1
47.8057 12.8188 45.8033 14.8393    nan  80.35 0.1
47.2867  9.8803 46.4578 12.3459    nan  62.69 0.1
47.9797 11.7188 46.2507 10.3953    nan  65.51 0.1
46.6203 10.2636 46.3875 12.1706    nan  44.49 0.1
47.7372 12.7957 46.2083 11.9315    nan  54.45 0.1
44.9592 12.4323 48.2333 18.9990    nan 178.07 0.1
47.6997 16.2963 47.6837 11.0034    nan 115.12 0.1
43.3666 12.5715 44.7488 17.1839    nan 120.02 0.1
45.6183 10.5243 48.2928 12.9750    nan 105.04 0.1
46.6407 11.3551 46.2990 12.8134    nan  34.58 0.1
45.7381 14.4221 46.1117 10.1389    nan  96.41 0.1
46.4428 13.5650 48.1230 13.3063    nan  57.41 0.1
47.4313 17.9238 46.5132 11.5059    nan 148.12 0.1
47.9108 11.2213 47.4162 17.3317    nan 135.40 0.1
44.8673  8.9136 46.1733 13.6450    nan 118.31 0.1
43.9410 12.8402 47.6775 16.0904    nan 141.97 0.1
44.5359 10.5961 47.1381 13.7348    nan 114.00 0.1
47.4162 17.3317 43.7744 11.2551    nan 184.21 0.1
46.4578 12.3459 46.6762 12.2205  10.25    nan 0.1
